Domain,Registrar,Creation_Date,Update_Date,SSL_Issuer,SSL_TTL,First octet,Second octet,Third octet,Fourth octet,NumOfIPs,TXTRecord,SPF,MX,DKIM,DMARC,AS,HTTP_Status,Server,Entropy,Vowel_Ratio,Consonant_Ratio,Numerical_Ratio,Special_Char_Ratio,Vowel_Sequence,Consonant_Sequence,Numerical_Sequence,Special_Char_Sequence,Is_Unicode,Levenshtein_Distance,Contains_Blacklisted,Last_is_sk,Location,Class
tatrabanka.sk-mk.com,None,None,None,Google Trust Services,84,172,67,137,233,2,0,0,0,0,0,13335,0,None,3.38,0.25,0.6,0.0,0.05,1,2,0,1,False,19,False,False,Canada,1
marinakovacova.sk,"WebHouse, s.r.o.",4.0,2.0,Let's Encrypt,73,86,110,243,241,1,1,1,1,1,1,29405,200,Apache,3.26,0.41,0.53,0.0,0.0,1,2,0,0,False,16,False,False,Slovakia,0
roznava.sk,Websupport s.r.o.,4.0,3.0,Sectigo Limited,26,46,28,107,132,1,1,1,1,0,1,197019,0,Apache,3.12,0.3,0.6,0.0,0.0,1,2,0,0,False,9,False,False,Czechia,0
bocy.sk,Websupport s.r.o.,4.0,3.0,Let's Encrypt,66,37,9,174,74,1,1,1,1,0,0,51013,200,nginx,2.81,0.29,0.57,0.0,0.0,1,2,0,0,False,6,False,False,Slovakia,0
nikejordanssk.sk,Gransy s.r.o.,4.0,3.0,Let's Encrypt,73,165,231,91,93,1,0,0,0,0,0,58065,200,Apache,3.28,0.25,0.69,0.0,0.0,1,4,0,0,False,15,False,True,France,1
hotelzemplin.sk,INVER spol. s r.o.,4.0,3.0,Let's Encrypt,87,65,21,124,23,1,1,1,1,0,0,24940,200,Apache,3.64,0.27,0.67,0.0,0.0,1,3,0,0,False,14,False,False,Finland,0
karllagerfeldslovensko.sk,Gransy s.r.o.,3.0,3.0,Let's Encrypt,79,5,157,59,34,1,0,0,0,0,0,41564,200,Apache,3.51,0.28,0.68,0.0,0.0,1,4,0,0,False,24,True,False,The Netherlands,1
hotelmajolika.sk,SOLTEC s.r.o.,4.0,3.0,None,74,46,229,224,105,1,1,1,1,0,1,29405,200,Apache/2.4.6 (CentOS) OpenSSL/1.0.2k-fips mod_fcgid/2.3.9 PHP/5.6.40,3.5,0.38,0.56,0.0,0.0,1,2,0,0,False,15,False,False,Slovakia,0
hotelmartinskehole.sk,Websupport s.r.o.,4.0,3.0,Let's Encrypt,40,37,9,175,180,1,1,1,1,0,0,51013,200,openresty,3.59,0.33,0.62,0.0,0.0,1,3,0,0,False,20,False,False,Slovakia,0
belenkatenisky.sk,Gransy s.r.o.,3.0,3.0,Let's Encrypt,32,196,245,153,197,1,0,0,0,0,0,41564,200,Apache,3.29,0.35,0.59,0.0,0.0,1,2,0,0,False,16,True,False,Slovakia,1
hotelosobita.sk,EuroNET Slovakia s.r.o.,4.0,3.0,Let's Encrypt,71,213,215,124,73,1,1,1,1,0,1,5578,200,Apache/2.4.63 (FreeBSD) OpenSSL/1.1.1w-freebsd mpm-itk/2.4.7-04 PHP/8.2.24,3.32,0.4,0.53,0.0,0.0,1,2,0,0,False,14,False,False,Slovakia,0
lowaobuvoutlet.sk,Gransy s.r.o.,3.0,3.0,Google Trust Services,67,104,21,112,1,7,0,0,0,0,0,13335,200,cloudflare,3.45,0.41,0.53,0.0,0.0,2,2,0,0,False,16,True,False,Canada,1
c-and-a-slovensko.sk,Gransy s.r.o.,3.0,3.0,Let's Encrypt,63,165,231,64,6,1,0,0,0,0,0,48950,200,Apache,3.45,0.25,0.55,0.0,0.15,1,3,0,1,False,19,True,False,Germany,1
dudince-mesto.sk,Websupport s.r.o.,4.0,2.0,Let's Encrypt,37,62,171,144,79,1,1,1,1,0,0,51167,200,nginx,3.62,0.31,0.56,0.0,0.06,1,2,0,1,False,15,False,False,France,0
puma-sk.sk,Gransy s.r.o.,4.0,4.0,Let's Encrypt,54,196,245,153,229,1,0,0,0,0,0,41564,200,Apache,2.92,0.2,0.6,0.0,0.1,1,2,0,1,False,9,False,True,Slovakia,1
hotelpeklo.sk,"Webglobe, a.s.",4.0,3.0,Let's Encrypt,53,213,133,104,23,1,1,1,1,1,1,24940,200,Apache,3.09,0.31,0.62,0.0,0.0,1,2,0,0,False,12,False,False,Germany,0
liujoslovakia.sk,Gransy s.r.o.,4.0,3.0,"cPanel, LLC",2,196,247,30,84,1,0,0,0,0,0,41564,200,Apache,3.25,0.44,0.5,0.0,0.0,2,2,0,0,False,15,True,False,United States,1
pumashopsk.sk,Gransy s.r.o.,3.0,3.0,Let's Encrypt,75,196,245,153,216,1,0,0,0,0,0,41564,200,Apache,3.03,0.23,0.69,0.0,0.0,1,3,0,0,False,12,True,True,Slovakia,1
horizontresort.sk,Websupport s.r.o.,4.0,1.0,Let's Encrypt,85,37,9,175,195,1,1,1,1,0,1,51013,200,openresty,3.29,0.29,0.65,0.0,0.0,1,3,0,0,False,16,False,False,Slovakia,0
123company.sk,Gransy s.r.o.,3.0,3.0,Google Trust Services,61,104,21,13,145,2,0,0,0,0,0,13335,404,cloudflare,3.7,0.23,0.46,0.23,0.0,1,2,3,0,False,12,False,False,Canada,1
jordansovensko.sk,Gransy s.r.o.,4.0,3.0,Let's Encrypt,61,196,240,121,135,1,0,0,0,0,0,41564,200,Apache,3.29,0.29,0.65,0.0,0.0,1,3,0,0,False,16,False,False,None,1
uniba.sk,Websupport s.r.o.,4.0,2.0,None,0,158,195,6,138,1,1,1,1,0,1,2607,0,None,3.0,0.38,0.5,0.0,0.0,1,2,0,0,False,7,False,False,Slovakia,0
barbakan-trnava.sk,EXO TECHNOLOGIES spol. s r.o.,4.0,3.0,None,0,92,240,253,223,1,1,1,1,0,0,29405,200,None,3.08,0.28,0.61,0.0,0.06,1,3,0,1,False,17,False,False,Slovakia,0
nove-mesto.sk,"Slovak Telekom, a.s.",4.0,3.0,Let's Encrypt,64,46,28,105,92,1,1,1,1,0,1,197019,200,Apache,3.24,0.31,0.54,0.0,0.08,1,2,0,1,False,12,False,False,Czechia,0
sk-cert.sk,Národná agentúra pre sieťové a elektronické služby,4.0,3.0,Google Trust Services,31,104,21,25,135,2,1,1,1,0,1,13335,200,cloudflare,2.92,0.1,0.7,0.0,0.1,1,2,0,1,False,9,False,False,Canada,0
kasinosprievodca.sk,Gransy s.r.o.,4.0,3.0,Let's Encrypt,85,77,78,104,3,1,1,1,1,0,1,15685,200,Apache/2.4.25 (Debian),3.58,0.37,0.58,0.0,0.0,2,3,0,0,False,18,True,False,Czechia,1
ambassador.sk,bart.sk s.r.o.,4.0,3.0,DigiCert Inc,77,81,89,49,143,1,0,0,1,0,0,29405,200,Apache/2.4.62 (AlmaLinux) OpenSSL/3.2.2,2.97,0.31,0.62,0.0,0.0,1,2,0,0,False,12,False,False,Slovakia,0
martin.sk,DATACOM.EU s.r.o.,4.0,2.0,Let's Encrypt,88,78,156,158,75,1,1,1,1,0,0,43542,200,Microsoft-IIS/10.0,3.17,0.22,0.67,0.0,0.0,1,2,0,0,False,8,False,False,Czechia,0
goldenroyal.sk,"Webglobe, a.s.",4.0,3.0,Let's Encrypt,72,195,181,250,140,1,1,1,1,0,1,48689,200,nginx,3.52,0.36,0.57,0.0,0.0,3,2,0,0,False,13,False,False,Slovakia,0
guessoutletslovensko.sk,Gransy s.r.o.,3.0,3.0,Google Trust Services,66,104,21,88,106,2,0,0,0,0,0,13335,200,cloudflare,3.26,0.35,0.61,0.0,0.0,2,3,0,0,False,22,True,False,Canada,1
umbro-slovensko.sk,"WebHouse, s.r.o.",3.0,3.0,Google Trust Services,36,172,67,139,171,2,0,0,0,0,0,13335,403,cloudflare,3.53,0.28,0.61,0.0,0.06,1,3,0,1,False,17,True,False,Canada,1
longchamp.sk,Gransy s.r.o.,4.0,3.0,Let's Encrypt,48,158,222,2,54,1,0,0,0,0,0,63119,200,Apache,3.58,0.17,0.75,0.0,0.0,1,4,0,0,False,11,False,False,United States,1
central.sk,"Platon Technologies, s.r.o.",4.0,2.0,Let's Encrypt,40,85,248,229,168,1,1,1,1,0,1,5578,200,nginx,3.32,0.2,0.7,0.0,0.0,1,3,0,0,False,9,False,False,Slovakia,0
darcekovekosebratislava.sk,Websupport s.r.o.,4.0,3.0,Google Trust Services,38,104,21,61,153,2,1,1,1,0,1,13335,403,cloudflare,3.61,0.38,0.58,0.0,0.0,1,2,0,0,False,25,True,False,Canada,1
janovky.sk,Websupport s.r.o.,4.0,1.0,Let's Encrypt,56,37,9,175,197,1,1,1,1,0,0,51013,200,openresty,3.12,0.3,0.6,0.0,0.0,1,2,0,0,False,9,False,False,Slovakia,0
onio-sk.sk,Gransy s.r.o.,4.0,3.0,None,0,185,50,229,198,1,1,1,1,0,0,24641,0,None,2.72,0.3,0.5,0.0,0.1,2,2,0,1,False,9,False,True,Czechia,1
annafieldtopanky.sk,Gransy s.r.o.,4.0,3.0,Let's Encrypt,77,158,222,2,38,1,0,0,0,0,0,63119,200,Apache,3.64,0.37,0.58,0.0,0.0,2,3,0,0,False,18,True,False,None,1
kosice-dh.sk,Websupport s.r.o.,4.0,3.0,Let's Encrypt,72,46,28,107,241,1,1,1,1,0,0,197019,200,Apache,3.25,0.25,0.58,0.0,0.08,1,2,0,1,False,11,False,False,Czechia,0
hotelfamilia.sk,Websupport s.r.o.,4.0,2.0,Let's Encrypt,46,37,9,175,187,1,1,1,1,0,0,51013,200,openresty,3.51,0.4,0.53,0.0,0.0,2,2,0,0,False,14,False,False,Slovakia,0
ecco-slovakia.sk,Gransy s.r.o.,3.0,3.0,Let's Encrypt,17,196,245,153,242,1,0,0,0,0,0,41564,200,Apache,3.38,0.38,0.5,0.0,0.06,2,2,0,1,False,15,True,False,Slovakia,1
oczemplin.sk,Websupport s.r.o.,4.0,1.0,Let's Encrypt,43,46,28,107,238,1,1,1,1,0,1,197019,200,Apache,3.58,0.25,0.67,0.0,0.0,1,3,0,0,False,11,False,False,Czechia,0
barca.sk,Slavomír Kundrát - Faeton,4.0,4.0,Let's Encrypt,43,82,119,224,201,1,1,1,1,1,0,5578,200,Apache,2.75,0.25,0.62,0.0,0.0,1,2,0,0,False,7,False,False,Slovakia,0
dcshoes-sk.sk,Gransy s.r.o.,3.0,3.0,Google Trust Services,34,172,67,144,232,2,0,0,0,0,0,13335,200,cloudflare,2.93,0.15,0.69,0.0,0.08,2,4,0,1,False,12,True,True,Canada,1
hugobossvypredaj.sk,Gransy s.r.o.,4.0,3.0,Let's Encrypt,78,196,245,153,236,1,0,0,0,0,0,41564,200,Apache,3.89,0.32,0.63,0.0,0.0,1,3,0,0,False,18,True,False,Slovakia,1
hotelborik.sk,Websupport s.r.o.,4.0,3.0,None,19,37,9,175,133,1,1,1,1,0,0,51013,200,openresty,3.39,0.31,0.62,0.0,0.0,1,2,0,0,False,12,False,False,Slovakia,0
hotelpatriot.sk,Websupport s.r.o.,4.0,3.0,Let's Encrypt,25,37,9,175,131,1,1,1,1,0,0,51013,200,openresty,3.46,0.33,0.6,0.0,0.0,2,2,0,0,False,14,False,False,Slovakia,0
hotelsquash.sk,EXO TECHNOLOGIES spol. s r.o.,4.0,3.0,Let's Encrypt,51,92,240,253,14,1,1,1,1,0,0,29405,200,None,3.32,0.29,0.64,0.0,0.0,2,3,0,0,False,13,False,False,Slovakia,0
sliezskydom.sk,Websupport s.r.o.,4.0,1.0,Let's Encrypt,19,37,9,175,132,1,1,1,1,0,0,51013,200,openresty,3.32,0.29,0.64,0.0,0.0,2,3,0,0,False,13,False,False,Slovakia,0
superdrysk.sk,Gransy s.r.o.,4.0,3.0,Let's Encrypt,58,158,222,2,55,1,0,0,0,0,0,63119,200,Apache,3.03,0.23,0.69,0.0,0.0,1,3,0,0,False,12,False,True,United States,1
cossk.sk,Gransy s.r.o.,4.0,2.0,Let's Encrypt,75,196,196,38,116,1,0,0,0,0,0,58065,200,Apache,2.16,0.12,0.75,0.0,0.0,1,3,0,0,False,7,False,True,France,1
remy.sk,"MYSTERY MACHINE, s.r.o.",4.0,3.0,Let's Encrypt,43,37,9,175,189,1,1,1,1,0,0,51013,200,Apache,2.81,0.29,0.57,0.0,0.0,1,2,0,0,False,6,False,False,Slovakia,0
campereshop.sk,Gransy s.r.o.,3.0,3.0,Let's Encrypt,42,196,196,6,177,1,0,0,0,0,0,57858,200,Apache,3.38,0.29,0.64,0.0,0.0,1,2,0,0,False,13,True,False,Sweden,1
asicssk.sk,Gransy s.r.o.,4.0,4.0,Let's Encrypt,35,165,231,64,29,1,0,0,0,0,0,48950,200,Apache,2.32,0.2,0.7,0.0,0.0,1,4,0,0,False,9,False,True,Germany,1
vkapusany.sk,"WEBY GROUP, s.r.o.",4.0,2.0,Let's Encrypt,44,82,119,224,201,1,1,1,1,0,0,5578,200,Apache,3.08,0.33,0.58,0.0,0.0,1,2,0,0,False,11,False,False,Slovakia,0
a1centrum.sk,"WebHouse, s.r.o.",4.0,3.0,Let's Encrypt,80,85,215,122,47,1,1,1,1,0,1,8560,200,nginx,3.58,0.25,0.58,0.08,0.0,1,3,1,0,False,11,False,False,Germany,0
stussymikina.sk,Gransy s.r.o.,3.0,3.0,Google Trust Services,60,104,21,80,64,2,0,0,0,0,0,13335,200,cloudflare,3.11,0.33,0.6,0.0,0.0,1,2,0,0,False,14,True,False,Canada,1
vsonline.sk,"SWAN, a. s.",4.0,3.0,Let's Encrypt,31,86,110,225,104,1,0,0,0,0,0,29405,200,Apache,3.1,0.27,0.64,0.0,0.0,1,2,0,0,False,10,True,False,Slovakia,0
vansslovensko.sk,Gransy s.r.o.,4.0,3.0,None,52,196,247,144,74,1,0,0,0,0,0,48950,0,None,3.0,0.25,0.69,0.0,0.0,1,4,0,0,False,15,True,False,United States,1
hotelhusarik.sk,Websupport s.r.o.,4.0,3.0,Let's Encrypt,52,37,9,174,74,1,1,1,1,0,0,51013,200,nginx,3.51,0.33,0.6,0.0,0.0,1,2,0,0,False,14,False,False,Slovakia,0
hotelmostslavy.sk,Websupport s.r.o.,4.0,1.0,Let's Encrypt,87,37,9,175,157,1,1,1,1,0,0,51013,200,openresty,3.45,0.29,0.65,0.0,0.0,1,4,0,0,False,16,False,False,Slovakia,0
kvizmajster.sk,Marian Illéš-DELPHINE COMPUTERS & SOFTWARE STUDIO,4.0,4.0,Let's Encrypt,67,109,74,156,49,1,1,1,1,0,1,29405,200,Apache,3.52,0.21,0.71,0.0,0.0,1,3,0,0,False,13,False,False,Slovakia,0
zilina.sk,"MaM multimedia, s.r.o.",4.0,4.0,Let's Encrypt,53,89,221,218,208,1,1,1,1,0,0,197019,200,Apache,2.95,0.33,0.56,0.0,0.0,1,2,0,0,False,8,False,False,Czechia,0
rossignol.sk,"Slovanet, a. s.",4.0,3.0,Let's Encrypt,33,85,248,129,35,3,1,1,1,0,1,5578,200,None,3.02,0.25,0.67,0.0,0.0,1,2,0,0,False,11,False,False,Slovakia,0
lacosteslovensko.sk,Gransy s.r.o.,4.0,3.0,Let's Encrypt,46,196,196,19,253,1,0,0,0,0,0,63119,200,Apache,3.26,0.32,0.63,0.0,0.0,1,3,0,0,False,18,True,False,United States,1
efkoeshop.sk,Gransy s.r.o.,4.0,3.0,Let's Encrypt,69,77,78,104,3,1,1,1,1,0,1,15685,200,Apache/2.4.25 (Debian),2.92,0.33,0.58,0.0,0.0,2,2,0,0,False,11,True,False,None,1
mizunostore.sk,ZONER s.r.o.,4.0,3.0,Let's Encrypt,89,194,145,180,164,1,0,0,0,0,0,24971,200,openresty,3.52,0.36,0.57,0.0,0.0,1,2,0,0,False,13,True,False,Czechia,0
uniqlo-slovakia.sk,Gransy s.r.o.,4.0,3.0,Let's Encrypt,82,165,231,64,51,1,0,0,0,0,0,48950,200,Apache,3.5,0.39,0.5,0.0,0.06,2,2,0,1,False,17,True,False,None,1
demoniatopankysk.sk,Gransy s.r.o.,4.0,3.0,Let's Encrypt,61,196,245,153,223,1,0,0,0,0,0,41564,200,Apache,3.58,0.37,0.58,0.0,0.0,2,2,0,0,False,18,True,True,Slovakia,1
freitagslovensko.sk,Gransy s.r.o.,3.0,3.0,Google Trust Services,74,104,21,65,147,2,0,0,0,0,0,13335,200,cloudflare,3.68,0.32,0.63,0.0,0.0,2,3,0,0,False,18,True,False,Canada,1
heureka.sk,"Webglobe, s.r.o.",4.0,3.0,Google Trust Services,40,172,64,154,132,2,1,1,1,0,1,13335,403,cloudflare,2.92,0.4,0.5,0.0,0.0,2,2,0,0,False,9,False,False,Canada,0
bagsmkonlineshop.sk,Gransy s.r.o.,3.0,3.0,Let's Encrypt,64,196,196,197,160,1,0,0,0,0,0,41564,200,Apache,3.68,0.26,0.68,0.0,0.0,1,4,0,0,False,18,True,False,Ireland,1
altrateniskysk.sk,Gransy s.r.o.,4.0,3.0,Let's Encrypt,21,196,245,153,228,1,0,0,0,0,0,41564,200,Apache,3.29,0.29,0.65,0.0,0.0,1,3,0,0,False,16,True,True,Slovakia,1
topankysalomon.sk,Gransy s.r.o.,4.0,3.0,Let's Encrypt,63,196,245,153,237,1,0,0,0,0,0,41564,200,Apache,3.34,0.35,0.59,0.0,0.0,1,2,0,0,False,16,True,False,Slovakia,1
baronka.sk,"Webglobe, a.s.",4.0,3.0,Let's Encrypt,16,195,181,249,10,1,1,1,1,1,1,48689,200,nginx,2.92,0.3,0.6,0.0,0.0,1,2,0,0,False,9,False,False,Slovakia,0
topanky-topanky.sk,"ACTIVE 24, s.r.o.",4.0,3.0,None,41,185,132,115,168,1,1,1,1,0,1,57081,404,nginx,3.24,0.33,0.56,0.0,0.06,1,2,0,1,False,17,True,False,Czechia,1
thrashersk.sk,Gransy s.r.o.,4.0,3.0,Let's Encrypt,60,158,222,2,35,1,0,0,0,0,0,63119,200,Apache,2.87,0.15,0.77,0.0,0.0,1,3,0,0,False,12,False,True,United States,1
amiri-slovensko.sk,Gransy s.r.o.,4.0,3.0,Let's Encrypt,82,165,231,153,31,1,0,0,0,0,0,58065,200,Apache,3.57,0.33,0.56,0.0,0.06,1,3,0,1,False,17,True,False,United States,1
sorelslovensko.sk,Gransy s.r.o.,4.0,4.0,None,0,196,245,153,202,1,0,0,0,0,0,41564,403,Apache,2.98,0.29,0.65,0.0,0.0,1,3,0,0,False,16,True,False,Slovakia,1
patagoniaslovensko.sk,Gransy s.r.o.,4.0,3.0,Let's Encrypt,50,165,231,64,19,1,0,0,0,0,0,48950,200,Apache,3.52,0.38,0.57,0.0,0.0,2,3,0,0,False,20,True,False,Germany,1
trap-star.sk,Gransy s.r.o.,3.0,3.0,Let's Encrypt,32,158,222,2,36,1,0,0,0,0,0,63119,200,Apache,2.92,0.17,0.67,0.0,0.08,1,2,0,1,False,11,False,False,United States,1
otherstoriessk.sk,Gransy s.r.o.,4.0,3.0,Let's Encrypt,65,196,245,230,15,1,0,0,0,0,0,58065,200,Apache,3.03,0.29,0.65,0.0,0.0,2,3,0,0,False,16,False,True,Germany,1
strazske.sk,"PROGRESS SYSTEMS, s.r.o.",4.0,3.0,Let's Encrypt,54,37,9,175,180,1,1,1,1,0,0,51013,200,openresty,2.85,0.18,0.73,0.0,0.0,1,3,0,0,False,10,False,False,Slovakia,0
zoznam-znalcov-sr.sk,"ACTIVE 24, s.r.o.",4.0,2.0,Let's Encrypt,50,31,15,10,199,1,1,1,1,0,0,25234,200,nginx,3.58,0.2,0.65,0.0,0.1,1,2,0,1,False,19,False,False,Czechia,1
kazarslovensko.sk,Gransy s.r.o.,3.0,3.0,Let's Encrypt,52,196,196,13,138,1,0,0,0,0,0,63119,200,Apache,3.29,0.29,0.65,0.0,0.0,1,3,0,0,False,16,True,False,Germany,1
sheylys.sk,"Media Construx, s.r.o.",4.0,3.0,None,14,92,240,241,85,1,1,1,1,1,0,29405,200,Apache,2.65,0.3,0.6,0.0,0.0,2,2,0,0,False,9,False,False,Slovakia,0
teniskyslovensko.sk,Gransy s.r.o.,4.0,2.0,Let's Encrypt,57,196,245,153,208,1,0,0,0,0,0,41564,200,Apache,3.26,0.32,0.63,0.0,0.0,1,3,0,0,False,18,True,False,None,1
vivaitalia.sk,Varro s.r.o.,4.0,1.0,Let's Encrypt,70,92,240,253,72,1,1,1,1,0,0,29405,200,None,2.82,0.46,0.46,0.0,0.0,2,2,0,0,False,12,False,False,Slovakia,1
icecasino0.sk,Gransy s.r.o.,4.0,3.0,Google Trust Services,81,104,21,46,63,2,0,0,0,0,0,13335,200,cloudflare,3.24,0.38,0.46,0.08,0.0,1,2,1,0,False,12,True,False,Canada,1
hotelmatysak.sk,"Slovak Telekom, a.s.",4.0,3.0,Let's Encrypt,34,37,9,175,187,1,1,1,1,0,0,51013,200,openresty,3.37,0.33,0.6,0.0,0.0,1,2,0,0,False,14,False,False,Slovakia,0
skisachticky.sk,"Webglobe, a.s.",4.0,3.0,Let's Encrypt,66,195,181,248,20,1,1,1,1,1,1,48689,200,nginx,3.01,0.27,0.67,0.0,0.0,1,3,0,0,False,14,False,False,Slovakia,0
dope-snow-sk.sk,Gransy s.r.o.,3.0,3.0,Google Trust Services,87,172,67,176,115,2,0,0,0,0,0,13335,200,cloudflare,3.19,0.2,0.6,0.0,0.13,1,2,0,1,False,14,False,True,Canada,1
regattaslovensko.sk,Gransy s.r.o.,4.0,3.0,Google Trust Services,36,172,67,143,127,2,0,0,0,0,0,13335,200,cloudflare,3.47,0.32,0.63,0.0,0.0,1,3,0,0,False,18,True,False,Canada,1
trapstarslovakia.sk,Gransy s.r.o.,3.0,3.0,Let's Encrypt,74,196,196,202,60,1,0,0,0,0,0,58065,200,Apache,3.26,0.32,0.63,0.0,0.0,2,3,0,0,False,18,True,False,Finland,1
decathlon.sk,Corporation Service Company (DBS) GmbH,4.0,3.0,Google Trust Services,83,104,18,12,143,2,1,1,1,0,0,13335,403,cloudflare,3.58,0.25,0.67,0.0,0.0,1,3,0,0,False,11,False,False,Canada,0
venumsk.sk,Gransy s.r.o.,4.0,3.0,Google Trust Services,38,104,21,94,75,2,0,0,0,0,0,13335,200,cloudflare,2.92,0.2,0.7,0.0,0.0,1,3,0,0,False,9,False,True,Canada,1
marcjacobskabelka.sk,"WebHouse, s.r.o.",2.0,1.0,Google Trust Services,72,172,67,149,86,2,0,0,0,0,0,13335,403,cloudflare,3.38,0.3,0.65,0.0,0.0,1,3,0,0,False,19,True,False,Canada,1
fendibratislava.sk,NETIM,4.0,3.0,Let's Encrypt,72,196,244,195,28,1,0,0,0,0,0,41564,403,Apache/2,3.68,0.33,0.61,0.0,0.0,1,2,0,0,False,17,True,False,Singapore,1
cassoviaoc.sk,"WebHouse, s.r.o.",4.0,3.0,Let's Encrypt,45,92,240,253,64,1,1,1,1,0,1,29405,200,None,2.87,0.38,0.54,0.0,0.0,3,2,0,0,False,12,False,False,Slovakia,0
ksisters.sk,Key-Systems GmbH,4.0,3.0,Google Trust Services,79,172,67,70,251,3,1,1,1,0,1,13335,200,cloudflare,2.55,0.18,0.73,0.0,0.0,1,2,0,0,False,10,False,False,Canada,0
euronics.sk,"INTERNET CZ, a.s.",4.0,2.0,Let's Encrypt,29,185,59,208,61,1,1,1,1,0,1,43541,200,nginx,3.28,0.36,0.55,0.0,0.0,2,2,0,0,False,10,False,False,Czechia,0
guesslovensko.sk,Gransy s.r.o.,3.0,3.0,Google Trust Services,62,104,21,40,72,2,0,0,0,0,0,13335,200,cloudflare,3.12,0.31,0.62,0.0,0.0,2,3,0,0,False,15,True,False,Canada,1
caterpillarslovensko-sk.sk,Gransy s.r.o.,3.0,3.0,Let's Encrypt,87,196,247,58,247,1,0,0,0,0,0,41564,0,None,3.72,0.27,0.65,0.0,0.04,1,3,0,1,False,25,True,True,None,1
hotelagatka.sk,Websupport s.r.o.,4.0,4.0,Google Trust Services,88,104,21,64,1,7,1,1,1,0,0,13335,200,cloudflare,3.18,0.36,0.57,0.0,0.0,1,2,0,0,False,13,False,False,Canada,0
snowland.sk,"WebHouse, s.r.o.",4.0,1.0,Let's Encrypt,83,37,9,175,132,1,1,1,1,0,1,51013,200,openresty,3.1,0.18,0.73,0.0,0.0,1,2,0,0,False,10,False,False,Slovakia,0
hotelalbrecht.sk,Websupport s.r.o.,4.0,3.0,Let's Encrypt,39,88,99,25,162,1,1,1,1,0,1,24940,200,Apache/2.4.59 (Debian),3.5,0.25,0.69,0.0,0.0,1,3,0,0,False,15,False,False,Germany,0
ralphlaurenvypredaj.sk,Gransy s.r.o.,4.0,3.0,Let's Encrypt,86,196,245,153,236,1,0,0,0,0,0,41564,200,Apache,3.75,0.32,0.64,0.0,0.0,2,4,0,0,False,21,True,False,Slovakia,1
salomonbratislava.sk,NETIM,4.0,3.0,ZeroSSL,67,165,231,200,195,1,0,0,0,0,0,58065,403,nginx,3.48,0.35,0.6,0.0,0.0,1,3,0,0,False,19,True,False,Estonia,1
profesia.sk,Gransy s.r.o.,4.0,1.0,Let's Encrypt,65,130,211,22,61,1,1,1,1,0,1,396982,200,Apache,3.28,0.36,0.55,0.0,0.0,2,2,0,0,False,10,False,False,United States,0
giraltovce.sk,"WEBY GROUP, s.r.o.",4.0,4.0,Let's Encrypt,53,82,119,224,201,1,1,1,1,0,1,5578,200,Apache,3.7,0.31,0.62,0.0,0.0,1,2,0,0,False,12,False,False,Slovakia,0
zomos.sk,"Webglobe, a.s.",4.0,3.0,Let's Encrypt,40,195,181,248,17,1,1,1,1,1,1,48689,200,nginx,2.5,0.25,0.62,0.0,0.0,1,2,0,0,False,7,False,False,Slovakia,0
niketeniskysk.sk,Gransy s.r.o.,4.0,3.0,Let's Encrypt,52,196,196,13,226,1,0,0,0,0,0,63119,200,Apache,2.83,0.31,0.62,0.0,0.0,1,2,0,0,False,15,True,True,None,1
medzilaborce-urad.sk,"WEBY GROUP, s.r.o.",4.0,1.0,Let's Encrypt,43,82,119,224,201,1,1,1,1,0,1,5578,200,Apache,3.92,0.35,0.55,0.0,0.05,1,2,0,1,False,19,False,False,Slovakia,0
jarovce.sk,open systems s.r.o.,4.0,3.0,None,0,195,168,11,133,1,1,1,1,0,1,5578,200,Apache/2.2.11 (Win32) PHP/5.2.9-2,3.32,0.3,0.6,0.0,0.0,1,2,0,0,False,9,False,False,Slovakia,0
lowa-sk.sk,Gransy s.r.o.,3.0,3.0,Let's Encrypt,41,165,231,180,89,1,0,0,0,0,0,58065,200,Apache,2.92,0.2,0.6,0.0,0.1,1,2,0,1,False,9,True,True,Estonia,1
hotelturiec.sk,Websupport s.r.o.,4.0,3.0,Let's Encrypt,31,37,9,175,181,1,1,1,1,0,0,51013,200,openresty,3.52,0.36,0.57,0.0,0.0,2,2,0,0,False,13,False,False,Slovakia,0
skznamka.sk,"WEDOS Internet, a.s.",4.0,3.0,Google Trust Services,37,172,67,70,70,3,1,1,1,1,1,13335,200,cloudflare,2.66,0.18,0.73,0.0,0.0,1,4,0,0,False,10,False,False,Canada,1
ciernanadtisou.sk,"Webglobe, a.s.",4.0,3.0,Let's Encrypt,30,46,28,107,241,1,1,1,1,1,1,197019,200,Apache,3.62,0.41,0.53,0.0,0.0,2,2,0,0,False,16,False,False,Czechia,0
kozenetopanky.sk,Gransy s.r.o.,4.0,4.0,Let's Encrypt,62,77,78,104,3,1,1,1,1,0,1,15685,200,nginx,3.33,0.38,0.56,0.0,0.0,1,2,0,0,False,15,True,False,Czechia,1
hotel-morava.sk,Websupport s.r.o.,4.0,3.0,Let's Encrypt,54,37,9,175,155,1,1,1,1,0,0,51013,200,openresty,3.64,0.33,0.53,0.0,0.07,1,2,0,1,False,14,False,False,Slovakia,0
ovp.sk,"DSI DATA, a. s.",4.0,3.0,None,35,37,9,175,156,1,1,1,1,0,1,51013,200,openresty,2.58,0.17,0.67,0.0,0.0,1,2,0,0,False,5,False,False,Slovakia,0
